cm,type,field,text_id,target_tokens,target_tags,sentence,context,det,specialized_lang,det_sum,selection_features
M45,Parties liées par inclusion,medicine,text_id m00908,"['clasificación', 'de', 'homeoproteínas', 'agrupadas', 'en', 'familias']","['N5-FS', 'P', 'N5-FP', 'VC--PF', 'P', 'N5-FP']",clasificación de homeoproteínas agrupadas en familias,"divergentes . En la Figura 7 se representa de manera resumida unaclasificación de homeoproteínas agrupadas en familias, clases y superclases . clasificación de homeoproteínas agrupadas en familias ,",[],TRUE,no_det,M45_medicine_no_det
M45,Parties liées par inclusion,medicine,text_id m00117,"['clasificación', 'de', 'tumores', 'en', 'eosinófilos']","['N5-FS', 'P', 'N5-MP', 'P', 'N5-MP']",clasificación de tumores en eosinófilos,"tinción . Con el método inmunohistoquímico se ha vuelto obsoleta la antiguaclasificación de tumores en eosinófilos, basófilos y cromófobos , y los adenomas reciben ahora el nombre",[],TRUE,no_det,M45_medicine_no_det
M45,Parties liées par inclusion,medicine,text_id m00222,"['inclusión', 'de', 'los', 'cromosomas', 'en', 'una', 'matriz', 'de', 'agarosa', 'protege']","['N5-FS', 'P', 'AMP', 'N5-MP', 'P', 'E6--FS', 'N5-FS', 'P', 'N5-FS', 'VDR3S-']",inclusión de los cromosomas en una matriz de agarosa protege,7-1 ) . Preparación de DNA intacto a partir de células Lainclusión de los cromosomas en una matriz de agarosa protegea las moléculas de DNA de la rotura por las fuerzas de,"['AMP', 'E6--FS']",TRUE,mix,M45_medicine_mix
M45,Parties liées par inclusion,economy,text_id e00163,"['integración', 'de', 'la', 'RSE', 'en', 'márketing', 'Una', 'de', 'las']","['N5-FS', 'P', 'AFS', 'N4666', 'P', 'N5-MS', 'E6--FS', 'P', 'AFP']",integración de la RSE en márketing Una de las,de marketing de la empresa . Una sistematización de los enfoques deintegración de la RSE en márketing Una de lasideas más criticadas en la evolución de el concepto de RSE ha,"['AFS', 'E6--FS', 'AFP']",TRUE,mix,M45_economy_mix
M45,Parties liées par inclusion,economy,text_id e00001,"['integración', 'de', 'los', 'países', 'en', 'desarrollo', 'varía', 'mucho', 'de']","['N5-FS', 'P', 'AMP', 'N5-MP', 'P', 'N5-MS', 'VDR3S-', 'EF--MS', 'P']",integración de los países en desarrollo varía mucho de,"a el 40 % . Sin_embargo , el ritmo de crecimiento eintegración de los países en desarrollo varía mucho deun país a otro , e incluso algunos de ellos se han",['AMP'],TRUE,def,M45_economy_def
M45,Parties liées par inclusion,economy,text_id e00161,"['Clasificación', 'de', 'la', 'información', 'en', 'orden', 'cronológico']","['N5-FS', 'P', 'AFS', 'N5-FS', 'P', 'N5-6S', 'JQ--MS']",Clasificación de la información en orden cronológico,"la internacionalización , según el comportamiento seguido en las mismas . e)Clasificación de la información en orden cronológico. Se clasificó la información de el estudio en orden cronológico ,",['AFS'],TRUE,def,M45_economy_def
M45,Parties liées par inclusion,economy,text_id e00029,"['inclusión', 'de', 'el', 'comercio', 'de', 'servicios', 'en', 'el', 'ámbito', 'de', 'aplicación', 'de']","['N5-FS', 'P', 'AMS', 'N5-MS', 'P', 'N5-MP', 'P', 'AMS', 'N5-MS', 'P', 'N5-FS', 'P']",inclusión de el comercio de servicios en el ámbito de aplicación de,"concepto de "" política comercial "" a nivel comunitario , hacia lainclusión de el comercio de servicios en el ámbito de aplicación deel art. 113 de el Tratado_CE , lo que contrasta con la","['AMS', 'AMS']",TRUE,def,M45_economy_def
M45,Parties liées par inclusion,economy,text_id e00163,"['integración', 'de', 'la', 'RSE', 'en', 'marketing']","['N5-FS', 'P', 'AFS', 'N4666', 'P', 'N5-MS']",integración de la RSE en marketing,", este artículo aporta un esquema para clasificar diferentes enfoques posibles deintegración de la RSE en marketing. Dicho esquema combina el ámbito en que se circunscribe la respuesta",['AFS'],TRUE,def,M45_economy_def
M45,Parties liées par inclusion,economy,text_id e00001,"['integración', 'de', 'los', 'países', 'en', 'desarrollo', 'La', 'evolución', 'de']","['N5-FS', 'P', 'AMP', 'N5-MP', 'P', 'N5-MS', 'AFS', 'N5-FS', 'P']",integración de los países en desarrollo La evolución de,de palmiste . Perspectivas favorables a largo plazo para el crecimiento eintegración de los países en desarrollo La evolución dela economía mundial desde el comienzo de 1995 ha sido en gran,"['AMP', 'AFS']",TRUE,def,M45_economy_def
M45,Parties liées par inclusion,economy,text_id e00167,"['inclusión', 'de', 'personas', 'en', 'riesgo', 'de', 'exclusión']","['N5-FS', 'P', 'N5-FP', 'P', 'N5-MS', 'P', 'N5-FS']",inclusión de personas en riesgo de exclusión,"acceso a vivienda , sanidad , asistencia a mayores o discapacitados ,inclusión de personas en riesgo de exclusión, protección a la infancia , acceso a el empleo , gestión",[],TRUE,no_det,M45_economy_no_det
M45,Parties liées par inclusion,linguistics,text_id l00050,"['clasificación', 'de', 'el', 'vocabulario', 'científico', 'en', 'términos', 'observacionales', 'como']","['N5-FS', 'P', 'AMS', 'N5-MS', 'JQ--MS', 'P', 'N5-MP', 'JQ--6P', 'D']",clasificación de el vocabulario científico en términos observacionales como,"empírica . Uno de los presupuestos fundamentales de esta concepción es laclasificación de el vocabulario científico en términos observacionales como« rojo » , « volumen » y « duro » y",['AMS'],TRUE,def,M45_linguistics_def
M45,Parties liées par inclusion,linguistics,text_id l00129,"['categorización', 'de', 'los', 'especialistas', 'en', 'el', 'tema', 'y', 'viendo', 'qué']","['N5-FS', 'P', 'AMP', 'N5-6P', 'P', 'AMS', 'N5-6S', 'C', 'VG----', 'ET--66']",categorización de los especialistas en el tema y viendo qué,"ampliar las funciones y categorías de la atenuación retórica partiendo de lacategorización de los especialistas en el tema y viendo quétipo de unidades consideran prototípicas de esta función , teóricos especialistas en","['AMP', 'AMS']",TRUE,def,M45_linguistics_def
M45,Parties liées par inclusion,linguistics,text_id l00085,"['inclusión', 'de', 'dialectalismos', 'en', 'el', 'inventario', 'académico', 'se', 'interpreta']","['N5-FS', 'P', 'N5-MP', 'P', 'AMS', 'N5-MS', 'JQ--MS', 'R6EZZZZ', 'VDR3S-']",inclusión de dialectalismos en el inventario académico se interpreta,( 1980 : 49 ) . Para A._I . Navarro Carrasco lainclusión de dialectalismos en el inventario académico se interpretaen clave de conquista lingüística ; es una cuestión de justicia o,['AMS'],TRUE,def,M45_linguistics_def
M45,Parties liées par inclusion,linguistics,text_id l00495,"['ordenamiento', 'de', 'las', 'fichas', 'de', 'descriptores', 'en', 'orden', 'alfabético']","['N5-MS', 'P', 'AFP', 'N5-FP', 'P', 'JQ--MP', 'P', 'N5-6S', 'JQ--MS']",ordenamiento de las fichas de descriptores en orden alfabético,"realizaron casi que de manera simultánea , a_través_de las siguientes acciones :ordenamiento de las fichas de descriptores en orden alfabético, codificación de las fichas y traslado a una sola ( en",['AFP'],TRUE,def,M45_linguistics_def
M45,Parties liées par inclusion,linguistics,text_id l00429,"['inclusión', 'de', 'el', 'euskera', 'en', 'el', 'sistema', 'educativo', 'muchos', 'vascos']","['N5-FS', 'P', 'AMS', 'N5-MS', 'P', 'AMS', 'N5-MS', 'JQ--MS', 'EF--MP', 'N5-MP']",inclusión de el euskera en el sistema educativo muchos vascos,el « Bertsolarismo » ( improvisación de versos ) . Hasta lainclusión de el euskera en el sistema educativo muchos vascoseran analfabetos en euskera aunque sí estaban alfabetizados en español o francés,"['AMS', 'AMS']",TRUE,def,M45_linguistics_def
M45,Parties liées par inclusion,linguistics,text_id l00492,"['integración', 'de', 'EURODICAUTOM', 'en', 'IATE', 'conllevará', 'su', 'desaparición']","['N5-FS', 'P', 'N4666', 'P', 'N4666', 'VDU3S-', 'JP636S', 'N5-FS']",integración de EURODICAUTOM en IATE conllevará su desaparición,"por dónde comenzar su búsqueda terminológica . Conclusión Es evidente que laintegración de EURODICAUTOM en IATE conllevará su desaparicióncomo tal , si_bien constituirá el principal aporte a la nueva base",[],TRUE,no_det,M45_linguistics_no_det
M45,Parties liées par inclusion,linguistics,text_id l00003,"['inclusión', 'de', 'una', 'marca', 'en', 'los', 'usos', 'intensionales', 'de', 'los']","['N5-FS', 'P', 'E6--FS', 'N5-FS', 'P', 'AMP', 'N5-MP', 'JQ--6P', 'P', 'AMP']",inclusión de una marca en los usos intensionales de los,"reflejado en los repertorios lexicográficos monolingües . Parece obvio que la merainclusión de una marca en los usos intensionales de lossustantivos no resulta suficientemente informativa ; sin_embargo , las alternativas a esta","['E6--FS', 'AMP', 'AMP']",TRUE,mix,M45_linguistics_mix
M45,Parties liées par inclusion,linguistics,text_id l00297,"['inclusión', 'de', 'formas', 'en', 'una', 'base', 'de', 'datos', 'creada']","['N5-FS', 'P', 'N5-FP', 'P', 'E6--FS', 'N5-FS', 'P', 'N5-MP', 'VC--SF']",inclusión de formas en una base de datos creada,"y revisadas y corregidas las transcripciones , se inicia la digitalización einclusión de formas en una base de datos creadapara sistematizar el material localizado , con un registro para cada ocurrencia",['E6--FS'],TRUE,indef,M45_linguistics_indef
M46,Parties liées par inclusion,law,text_id d00100,"['ordenamiento', 'en', 'la', 'esfera', 'de', 'las', 'relaciones', 'entre', 'particulares']","['N5-MS', 'P', 'AFS', 'N5-FS', 'P', 'AFP', 'N5-FP', 'P', 'N5-6P']",ordenamiento en la esfera de las relaciones entre particulares,"cronología de dichas fiestas para que produzcan los efectos previstos por elordenamiento en la esfera de las relaciones entre particulares. Representan la mayoría de los días festivos . Por_lo_demás , su","['AFS', 'AFP']",TRUE,def,M46_law_def
M46,Parties liées par inclusion,law,text_id d00302,"['inclusión', 'en', 'la', 'tasación', 'de', 'costas', 'es', 'correcta']","['N5-FS', 'P', 'AFS', 'N5-FS', 'P', 'N5-FP', 'VDR3S-', 'JQ--FS']",inclusión en la tasación de costas es correcta,"hubiese pagado o hubiese consignado su importe y , por_consiguiente , suinclusión en la tasación de costas es correcta, sin perjuicio de que en un trámite posterior se pueda impugnar",['AFS'],TRUE,def,M46_law_def
M46,Parties liées par inclusion,law,text_id d00364,"['integración', 'en', 'el', 'lugar', 'de', 'trabajo', 'de', 'los', 'miembros', 'de', 'minorías', 'religiosas']","['N5-FS', 'P', 'AMS', 'N5-MS', 'P', 'N5-MS', 'P', 'AMP', 'N5-MP', 'P', 'N5-FP', 'JQ--FP']",integración en el lugar de trabajo de los miembros de minorías religiosas,"este deber se ha convertido en un instrumento fundamental para conseguir laintegración en el lugar de trabajo de los miembros de minorías religiosas, las personas con discapacidad y las mujeres . Entendido como parte","['AMS', 'AMP']",TRUE,def,M46_law_def
M46,Parties liées par inclusion,law,text_id d00028,"['inclusión', 'en', 'la', 'Sección', 'de', 'denominaciones', 'de', 'el', 'Registro_Mercantil_Central', 'por', 'parte', 'de']","['N5-FS', 'P', 'AFS', 'N4666', 'P', 'N5-FP', 'P', 'AMS', 'N4666', 'P', 'N5-6S', 'P']",inclusión en la Sección de denominaciones de el Registro_Mercantil_Central por parte de,un año desde la fecha de su constitución . La solicitud deinclusión en la Sección de denominaciones de el Registro_Mercantil_Central por parte delas entidades a que se refiere el artículo 361 de este Reglamento,"['AFS', 'AMS']",TRUE,def,M46_law_def
M46,Parties liées par inclusion,law,text_id d00151,"['inclusión', 'en', 'el', 'proyecto', 'de', 'Presupuestos_Generales_del_Estado', 'a', 'presentar', 'en']","['N5-FS', 'P', 'AMS', 'N5-MS', 'P', 'N4666', 'P', 'VI----', 'P']",inclusión en el proyecto de Presupuestos_Generales_del_Estado a presentar en,"Hacienda elevarán el referido anteproyecto a el Gobierno para su aprobación einclusión en el proyecto de Presupuestos_Generales_del_Estado a presentar enel Base de datos Aranzadi - Legislación_Congreso_de_los_Diputados para su examen , enmienda",['AMS'],TRUE,def,M46_law_def
M46,Parties liées par inclusion,medicine,text_id m00986,"['inclusión', 'en', 'el', 'modelo', 'de', 'regresión', 'logística']","['N5-FS', 'P', 'AMS', 'N5-6S', 'P', 'N5-FS', 'JQ--FS']",inclusión en el modelo de regresión logística,basales fueron analizadas como potenciales factores de confusión con vistas a suinclusión en el modelo de regresión logística. Tiempos de asistencia y realización de hipotermia En la tabla 1,['AMS'],TRUE,def,M46_medicine_def
M46,Parties liées par inclusion,medicine,text_id m00806,"['inclusión', 'en', 'el', 'documento', 'de', 'la', 'OMS', 'de', 'los', 'resultados', 'de', 'el', 'estudio']","['N5-FS', 'P', 'AMS', 'N5-MS', 'P', 'AFS', 'N4666', 'P', 'AMP', 'N5-MP', 'P', 'AMS', 'N5-MS']",inclusión en el documento de la OMS de los resultados de el estudio,"en la diabetes . La diferencia entre ambas guías radica en lainclusión en el documento de la OMS de los resultados de el estudioUKPDS-39 , en el que se demostraba que tanto atenolol como captopril","['AMS', 'AFS', 'AMP', 'AMS']",TRUE,def,M46_medicine_def
M46,Parties liées par inclusion,medicine,text_id m00776,"['inclusión', 'en', 'las', 'indicaciones', 'de', 'el', 'tratamiento', 'con', 'IFN']","['N5-FS', 'P', 'AFP', 'N5-FP', 'P', 'AMS', 'N5-MS', 'P', 'N4666']",inclusión en las indicaciones de el tratamiento con IFN,"nos ayudará a definir si este grupo de pacientes es subsidiario deinclusión en las indicaciones de el tratamiento con IFN. Por ello , es importante disponer de técnicas fiables en la","['AFP', 'AMS']",TRUE,def,M46_medicine_def
M46,Parties liées par inclusion,medicine,text_id m00014,"['ordenamiento', 'en', 'forma', 'de', 'hoja', 'bimolecular', 'de', 'lípidos', 'en', 'la']","['N5-MS', 'P', 'N5-FS', 'P', 'N5-FS', 'JQ--6S', 'P', 'N5-MP', 'P', 'AFS']",ordenamiento en forma de hoja bimolecular de lípidos en la,", bioquímicas y de microscopia electrónica . La estructura básica es unordenamiento en forma de hoja bimolecular de lípidos en laque los fosfoglicéridos , esfingolípidos y colesterol están orientados de manera que",['AFS'],TRUE,def,M46_medicine_def
M46,Parties liées par inclusion,medicine,text_id m00041,"['clasificación', 'en', 'el', 'establecimiento', 'de', 'las', 'categorías', 'de', 'variables']","['N5-FS', 'P', 'AMS', 'N5-MS', 'P', 'AFP', 'N5-FP', 'P', 'N5-FP']",clasificación en el establecimiento de las categorías de variables,"con_respecto_a el evento investigado . Es importante poner de relieve una buenaclasificación en el establecimiento de las categorías de variables, ya que una clasificación deficiente permite el paso de un sujeto","['AMS', 'AFP']",TRUE,def,M46_medicine_def
M46,Parties liées par inclusion,medicine,text_id m00183,"['clasificación', 'en', 'vesículas', 'de', 'transporte', 'específicas', 'sucede', 'durante']","['N5-FS', 'P', 'N5-FP', 'P', 'N5-MS', 'JQ--FP', 'VDR3S-', 'D']",clasificación en vesículas de transporte específicas sucede durante,"de el RE rugoso y de el Golgi ; así , laclasificación en vesículas de transporte específicas sucede duranteo justo después de el paso de las proteínas a_través_de las vesículas",[],TRUE,no_det,M46_medicine_no_det
M46,Parties liées par inclusion,medicine,text_id m00222,"['integración', 'en', 'el', 'genoma', 'de', 'estas', 'copias', 'de', 'genes', 'celulares', 'es', 'una']","['N5-FS', 'P', 'AMS', 'N5-MS', 'P', 'ED--FP', 'N5-FP', 'P', 'N5-MP', 'JQ--6P', 'VDR3S-', 'E6--FS']",integración en el genoma de estas copias de genes celulares es una,poseen la capacidad de transcribir inversamente los RNA mensajeros celulares . Laintegración en el genoma de estas copias de genes celulares es unaforma de duplicación génica . La copia o copias integradas en el,"['AMS', 'E6--FS']",TRUE,mix,M46_medicine_mix
M46,Parties liées par inclusion,environment,text_id a00030,"['inclusión', 'en', 'la', 'Constitución', 'de', 'mandatos', 'de', 'política', 'penal', 'criminalizadora']","['N5-FS', 'P', 'AFS', 'N4666', 'P', 'N5-MP', 'P', 'N5-FS', 'JQ--6S', 'JQ--FS']",inclusión en la Constitución de mandatos de política penal criminalizadora,", y por otro la gravedad de la degradación ambiental justifica lainclusión en la Constitución de mandatos de política penal criminalizadora. Otros autores en_cambio entienden que dicha previsión es contraria a el",['AFS'],TRUE,def,M46_environment_def
M46,Parties liées par inclusion,environment,text_id a00230,"['clasificación', 'en', 'función', 'de', 'el', 'producto']","['N5-FS', 'P', 'N5-FS', 'P', 'AMS', 'N5-MS']",clasificación en función de el producto,"se podrían clasificar en función de diversos parámetros , elegimos aquí laclasificación en función de el productoque se ofrece , pues nos da una visión amplia de su",['AMS'],TRUE,def,M46_environment_def
