cm,type,field,text_id,target_tokens,target_tags,sentence,context,det,specialized_lang,det_sum
M64,Parties non organisées,medicine,text_id m00098,"['acumulación', 'de', 'plomo', 'en', 'el', 'organismo', 'cuando', 'no', 'hay']","['N5-FS', 'P', 'N5-MS', 'P', 'AMS', 'N5-MS', 'C', 'D', 'VDR3S-']",acumulación de plomo en el organismo cuando no hay,"facilidad , pero apenas se empiezan a entender las consecuencias de laacumulación de plomo en el organismo cuando no hayanemia , cólico ni encefalopatía . Asimismo , es poco lo que",['AMS'],TRUE,def
M64,Parties non organisées,economy,text_id e00095,"['masa', 'de', 'el', 'pueblo', 'no', 'está', 'en', 'situación', 'de', 'comparar', 'las']","['N5-FS', 'P', 'AMS', 'N5-MS', 'D', 'VDR3S-', 'P', 'N5-FS', 'P', 'VI----', 'AFP']",masa de el pueblo no está en situación de comparar las,Esto no se debe tan sólo a el hecho de que lamasa de el pueblo no está en situación de comparar lasalternativas de un modo racional y acepta siempre lo que se le,"['AMS', 'AFP']",TRUE,def
M66,Parties non organisées,medicine,text_id m00098,"['acumulación', 'de', 'plomo', 'en', 'el', 'organismo', 'cuando', 'no', 'hay']","['N5-FS', 'P', 'N5-MS', 'P', 'AMS', 'N5-MS', 'C', 'D', 'VDR3S-']",acumulación de plomo en el organismo cuando no hay,"facilidad , pero apenas se empiezan a entender las consecuencias de laacumulación de plomo en el organismo cuando no hayanemia , cólico ni encefalopatía . Asimismo , es poco lo que",['AMS'],TRUE,def
M66,Parties non organisées,medicine,text_id m00571,"['acumulación', 'de', 'sustrato', 'no', 'metabolizado', 'en', 'el', 'interior', 'de', 'los', 'lisosomas']","['N5-FS', 'P', 'N5-MS', 'D', 'VC--SM', 'P', 'AMS', 'N5-MS', 'P', 'AMP', 'N5-MP']",acumulación de sustrato no metabolizado en el interior de los lisosomas,"en el catabolismo celular . Como resultado , estas deficiencias producen laacumulación de sustrato no metabolizado en el interior de los lisosomas. En el caso de la enfermedad de Gaucher , el trastorno","['AMS', 'AMP']",TRUE,def
M66,Parties non organisées,economy,text_id e00095,"['masa', 'de', 'el', 'pueblo', 'no', 'está', 'en', 'situación', 'de', 'comparar', 'las']","['N5-FS', 'P', 'AMS', 'N5-MS', 'D', 'VDR3S-', 'P', 'N5-FS', 'P', 'VI----', 'AFP']",masa de el pueblo no está en situación de comparar las,Esto no se debe tan sólo a el hecho de que lamasa de el pueblo no está en situación de comparar lasalternativas de un modo racional y acepta siempre lo que se le,"['AMS', 'AFP']",TRUE,def
M67,Parties organisées,general,text_id g20719,"['El', 'programa', 'Generalitat', 'sin', 'humo', 'organiza', 'instalaciones', 'donde', 'no', 'se']","['AMS', 'N5-MS', 'N4666', 'P', 'N5-MS', 'VDR3S-', 'N5-FP', 'D', 'D', 'R6EZZZZ']",El programa Generalitat sin humo organiza instalaciones donde no se,"el personal para saber cuántas personas fuman y quieren dejar lo .El programa Generalitat sin humo organiza instalaciones donde no sepermite fumar , da pautas para dejar el hábito que imparten médicos",['AMS'],FALSE,def
M67,Parties organisées,general,text_id g20056,"['la', 'guerra', 'si', 'no', 'consigue', 'construir', 'carreteras']","['AFS', 'N5-FS', 'C', 'D', 'VDR3S-', 'VI----', 'N5-FP']",la guerra si no consigue construir carreteras,"puede aumentar su autoridad en las zonas controladas por los señores dela guerra si no consigue construir carreteras, bancos y otros elementos básicos para la economía . Karzai dijo",['AFS'],FALSE,def
M67,Parties organisées,general,text_id g20759,"['el', 'negocio', 'de', 'organizar', 'viajes', 'por', 'Internet', 'no']","['AMS', 'N5-MS', 'P', 'VI----', 'N5-MP', 'P', 'N4666', 'D']",el negocio de organizar viajes por Internet no,"% , según la consultora JupiterMedia . Todas estas cifras demuestran queel negocio de organizar viajes por Internet nodejará de crecer en el mundo . El 40 % de los",['AMS'],FALSE,def
M67,Parties organisées,general,text_id g00594,"['la', 'perspectiva', 'organiza', 'la', 'realidad', 'y', 'no', 'la']","['AFS', 'N5-FS', 'VDR3S-', 'AFS', 'N5-FS', 'C', 'D', 'REEC3FS']",la perspectiva organiza la realidad y no la,volverá a perder . Ésta es mi evaluación . Decía Ortega quela perspectiva organiza la realidad y no ladistorsiona . Ésta es mi organización de la realidad ' . La,"['AFS', 'AFS']",FALSE,def
M67,Parties organisées,linguistics,text_id l00186,"['la', 'posibilidad', 'de', 'construir', 'sistemas', 'de', 'conceptos', 'no']","['AFS', 'N5-FS', 'P', 'VI----', 'N5-MP', 'P', 'N5-MP', 'D']",la posibilidad de construir sistemas de conceptos no,"conceptos basados en relaciones asociativas y los sistemas de conceptos mixtos abrela posibilidad de construir sistemas de conceptos nojerárquicos , esto es , los sistemas de conceptos no sólo de",['AFS'],TRUE,def
M67,Parties organisées,computer_science,text_id i00018,"['el', 'router', 'AppleTalk', 'no', 'tiene', 'configurada', 'una', 'red', 'interna']","['AMS', 'N5-MS', 'N4666', 'D4', 'VDR3S-', 'VC--SF', 'E6--FS', 'N5-FS', 'JQ--FS']",el router AppleTalk no tiene configurada una red interna,"seleccione Protocol_Configuration . Si el estado de la stack es Disabled yel router AppleTalk no tiene configurada una red interna, puede que haya olvidado seleccionar una interfaz LAN para proporcionar el","['AMS', 'E6--FS']",TRUE,mix
M67,Parties organisées,general,text_id g20910,"['los', 'fallecidos', 'optó', 'por', 'organizar', 'ceremonias', 'íntimas', 'y', 'no']","['AMP', 'N5-MP', 'VDP3S-', 'P', 'VI----', 'N5-FP', 'JQ--FP', 'C', 'D']",los fallecidos optó por organizar ceremonias íntimas y no,"accidente de metro . Sin_embargo , la mayoría de los familiares delos fallecidos optó por organizar ceremonias íntimas y noacudieron a el oficio religioso colectivo , que se celebró en_medio de",['AMP'],FALSE,def
M67,Parties organisées,general,text_id g20183,"['la', 'juventud', 'no', 'se', 'construyen', 'cimientos']","['AFS', 'N5-FS', 'D', 'R6EZZZZ', 'VDR3P-', 'N5-MP']",la juventud no se construyen cimientos,"a construir los cimientos . Es un silogismo lógico : Si enla juventud no se construyen cimientos, la juventud no sirve . Si el noviazgo no sirve para",['AFS'],FALSE,def
M67,Parties organisées,general,text_id g00521,"['las', 'universidades', 'de', 'organizar', 'enseñanzas', 'no', 'presenciales']","['AFP', 'N5-FP', 'P', 'VI----', 'N5-FP', 'D', 'JQ--6P']",las universidades de organizar enseñanzas no presenciales,"- Enseñanzas no presenciales . La ley abre la posibilidad a todaslas universidades de organizar enseñanzas no presenciales' de manera exclusiva o parcial ' , gracias a enmienda de",['AFP'],FALSE,def
M67,Parties organisées,economy,text_id e00143,"['la', 'máquina', 'no', 'hay', 'que', 'organizar', 'cadena', 'alguna', 'de', 'producción']","['AFS', 'N5-FS', 'D', 'VDR3S-', 'C', 'VI----', 'N5-FS', 'EN--66', 'P', 'N5-FS']",la máquina no hay que organizar cadena alguna de producción,"energía eléctrica . A el ocurrir todo el proceso productivo dentro dela máquina no hay que organizar cadena alguna de producción, como en una empresa de productos metalmecánicos , tan sólo se",['AFS'],TRUE,def
M67,Parties organisées,medicine,text_id m00113,"['los', 'síntomas', 'psíquicos', 'no', 'componen', 'la', 'base', 'de', 'el', 'cuadro']","['AMP', 'N5-MP', 'JQ--MP', 'D', 'VDR3P-', 'AFS', 'N5-FS', 'P', 'AMS', 'N5-MS']",los síntomas psíquicos no componen la base de el cuadro,", un endurecimiento , esclerosis arterial , pero en todas las cualeslos síntomas psíquicos no componen la base de el cuadroclínico , sino que son solamente síntomas secundarios , acompañantes de las","['AMP', 'AFS', 'AMS']",TRUE,def
M67,Parties organisées,medicine,text_id m00194,"['el', 'sujeto', 'no', 'puede', 'construir', 'formas', 'de', 'relación']","['AMS', 'N5-MS', 'D', 'VDR3S-', 'VI----', 'N5-FP', 'P', 'N5-FS']",el sujeto no puede construir formas de relación,"Tiempo_de_Movimiento es una dimensión alterable a nivel biológico ; es decir ,el sujeto no puede construir formas de relaciónque acorten el tiempo de movimiento . Lo que se puede hacer",['AMS'],TRUE,def
M67,Parties organisées,general,text_id g20405,"['las', 'dominaciones', 'la', 'debe', 'organizar', 'el', 'Gobierno', 'no', 'en', 'cuatrocientos']","['AFP', 'N5-FP', 'AFS', 'VDR3S-', 'VI----', 'AMS', 'N4666', 'D', 'P', 'X']",las dominaciones la debe organizar el Gobierno no en cuatrocientos,"que les reciben . Y una última cuestión : la lucha contralas dominaciones la debe organizar el Gobierno no en cuatrocientosfrentes , sino en unos pocos , pero decisivos . La inmigración","['AFP', 'AFS', 'AMS']",FALSE,def
M67,Parties organisées,general,text_id g00527,"['una', 'dosis', 'de', 'sexo', 'ni', 'organizar', 'una', 'gala', 'casposa', 'con', 'estrellas']","['E6--FS', 'N5-F6', 'P', 'N5-MS', 'C', 'VI----', 'E6--FS', 'N5-FS', 'JQ--FS', 'P', 'N5-FP']",una dosis de sexo ni organizar una gala casposa con estrellas,"encerrar a unos concursantes cobayas a la espera de poder robar lesuna dosis de sexo ni organizar una gala casposa con estrellasde el pleistoceno que , con todo , siguen siendo un dañino","['E6--FS', 'E6--FS']",FALSE,indef
M67,Parties organisées,general,text_id g20398,"['el', 'Estado', 'no', 'se', 'merecía', 'organizar', 'unosJuegos', 'Olímpicos']","['AMS', 'N4666', 'D', 'R6EZZZZ', 'VDA6S-', 'VI----', 'N5-MP', 'N4666']",el Estado no se merecía organizar unosJuegos Olímpicos,"federativa , señaló que quien no sabía administrar la pluralidad deportiva deel Estado no se merecía organizar unosJuegos Olímpicos. Ayer , Carod dijo haber se equivocado a el expresar en",['AMS'],FALSE,def
M67,Parties organisées,general,text_id g20717,"['Los', 'promotores', 'privados', 'no', 'construyen', 'viviendas', 'de', 'protección', 'oficial']","['AMP', 'N5-MP', 'JQ--MP', 'D', 'VDR3P-', 'N5-FP', 'P', 'N5-FS', 'JQ--6S']",Los promotores privados no construyen viviendas de protección oficial,fue declarada inconstitucional precisamente por la falta de competencia aludida . -Los promotores privados no construyen viviendas de protección oficialporque no les es rentable . Sobre todo en las grandes ciudades,['AMP'],FALSE,def
M67,Parties organisées,general,text_id g20930,"['el', 'Madrid', 'quiere', 'construir', 'el', 'futuro', 'no', 'fue', 'capaz']","['AMS', 'N4666', 'VDR3S-', 'VI----', 'AMS', 'N5-MS', 'D', 'VDP3S-', 'JQ--6S']",el Madrid quiere construir el futuro no fue capaz,"la pelota . Poco más . Porque el arquitecto sobre el queel Madrid quiere construir el futuro no fue capazde encontrar las bandas , además de perder la pelota en parcelas","['AMS', 'AMS']",FALSE,def
M67,Parties organisées,general,text_id g21022,"['la', 'educación', 'y', 'construir', 'infraestructuras', 'moderadas', 'no', 'destructivas']","['AFS', 'N5-FS', 'C', 'VI----', 'N5-FP', 'JQ--FP', 'D', 'JQ--FP']",la educación y construir infraestructuras moderadas no destructivas,"preservar el territorio , mimar el turismo , mejorar la sanidad yla educación y construir infraestructuras moderadas no destructivas. P. No habrá terremotos internos ? R. El pacto está ajustado",['AFS'],FALSE,def
M68,Parties organisées,environment,text_id a00026,"['el', 'líquido', 'deben', 'estar', 'construidos', 'en', 'material', 'no', 'atacable', 'por']","['AMS', 'N5-MS', 'VDR3P-', 'VI----', 'VC--PM', 'P', 'N5-MS', 'D', 'JQ--6S', 'P']",el líquido deben estar construidos en material no atacable por,como cualquier elemento medidor que haya de poner se en contacto conel líquido deben estar construidos en material no atacable pordicho líquido . Por último otra medición de nivel en depósitos puede,['AMS'],TRUE,def
M68,Parties organisées,medicine,text_id m00020,"['la', 'sensación', 'de', 'dolor', 'no', 'están', 'organizadas', 'en', 'lugares', 'separados', 'y', 'distintos']","['AFS', 'N5-FS', 'P', 'N5-MS', 'D', 'VDR3P-', 'VC--PF', 'P', 'N5-MP', 'VC--PM', 'C', 'JQ--MP']",la sensación de dolor no están organizadas en lugares separados y distintos,", a niveles talámicos , las estaciones celulares y fibras que transmitenla sensación de dolor no están organizadas en lugares separados y distintosque pudieran brindar una sede o sedes para la intervención quirúrgica con",['AFS'],TRUE,def
M68,Parties organisées,medicine,text_id m00014,"['la', 'división', 'de', 'estos', 'compuestos', 'en', 'aminoácidos', 'esenciales', 'y', 'no']","['AFS', 'N5-FS', 'P', 'ED--MP', 'N5-MP', 'P', 'N5-MP', 'JQ--6P', 'C', 'D']",la división de estos compuestos en aminoácidos esenciales y no,intactos . Estudios posteriores con mezclas artificiales de aminoácidos puros condujeron ala división de estos compuestos en aminoácidos esenciales y noesenciales ( tabla 11.1 ) . Los aminoácidos no esenciales son aquellos,['AFS'],TRUE,def
M68,Parties organisées,medicine,text_id m00159,"['el', 'músculo', 'liso', 'no', 'están', 'organizadas', 'en', 'unidades', 'motoras', 'con', 'un']","['AMS', 'N5-MS', 'JQ--MS', 'D', 'VDR3P-', 'VC--PF', 'P', 'N5-FP', 'JQ--FP', 'P', 'J6--MS']",el músculo liso no están organizadas en unidades motoras con un,"SISTEMAS DE CONTROL : ESTÍMULOS QUE LLEGAN AL SARCOLEMA Las células deel músculo liso no están organizadas en unidades motoras con unnervio . Por el contrario , la respuesta integrada y coordinada es",['AMS'],TRUE,def
M68,Parties organisées,medicine,text_id m00159,"['los', 'filamentos', 'no', 'están', 'organizados', 'en', 'disposiciones', 'paralelas']","['AMP', 'N5-MP', 'D', 'VDR3P-', 'JQ--MP', 'P', 'N5-FP', 'JQ--FP']",los filamentos no están organizados en disposiciones paralelas,imagen tridimensionales para reconstruir la estructura de las células en las quelos filamentos no están organizados en disposiciones paralelas. El músculo liso tiene una elevada densidad en filamentos delgados y,['AMP'],TRUE,def
M68,Parties organisées,environment,text_id a00295,"['la', 'vida', 'no', 'está', 'organizada', 'en', 'forma', 'de', 'una', 'lámina']","['AFS', 'N5-FS', 'D', 'VDR3S-', 'JQ--FS', 'P', 'N5-FS', 'P', 'E6--FS', 'N5-FS']",la vida no está organizada en forma de una lámina,"le a hacérse se se , como , por ejemplo : Por_quéla vida no está organizada en forma de una láminacontinua extendida sobre la Tierra , sino repartida en organismos separados unos","['AFS', 'E6--FS']",TRUE,mix
M70,Parties organisées,general,text_id g00486,"['construidas', 'en', 'formato', 'GPSG', 'son', 'o', 'no']","['VC--PF', 'P', 'N5-MS', 'N4666', 'VDR3P-', 'C', 'D']",construidas en formato GPSG son o no,atención más_bien tienen que ver con la polémica sobre si las gramáticasconstruidas en formato GPSG son o noeficientemente computables . Dado que la GPSG no incluye reglas cuyo poder,[],FALSE,no_det
M70,Parties organisées,general,text_id g20693,"['construir', 'en', 'Sevilla', 'concluye', 'que', 'la', 'ciudad', 'no', 'puede', 'asumir']","['VI----', 'P', 'N4666', 'VDR3S-', 'C', 'AFS', 'N5-FS', 'D', 'VDR3S-', 'VI----']",construir en Sevilla concluye que la ciudad no puede asumir,. La declaración de impacto ambiental de la central que Endesa queríaconstruir en Sevilla concluye que la ciudad no puede asumirmás emisiones de óxidos de nitrógeno . Estos contaminantes son cada vez,['AFS'],FALSE,def
M72,Parties organisées,general,text_id g00397,"['el', 'fútbol', 'no', 'es', 'una', 'sucesión', 'de', 'números', 'circenses']","['AMS', 'N5-MS', 'D', 'VDR3S-', 'E6--FS', 'N5-FS', 'P', 'N5-MP', 'JQ--6P']",el fútbol no es una sucesión de números circenses,"a su entrenador , Javier_Irureta , por haber le convencido de queel fútbol no es una sucesión de números circenses. En cualquier caso , ya se han desatado los rumores de","['AMS', 'E6--FS']",FALSE,mix
M73,Parties organisées,computer_science,text_id i00135,"['grafos', 'no', 'dirigidos', ':', 'construcción', 'de', 'árboles', 'abarcadores', 'minimales']","['N5-MP', 'D4', 'VC--PM', 'Z', 'N5-FS', 'P', 'N5-MP', 'JQ--MP', 'JQ--6P']",grafos no dirigidos : construcción de árboles abarcadores minimales,", y los algoritmos para tres problemas comunes que se relacionan congrafos no dirigidos : construcción de árboles abarcadores minimales, componentes biconexos y comparaciones maximales . Definiciones Buena parte de la",[],TRUE,no_det
M74,Parties organisées,medicine,text_id m00686,"['lista', 'de', 'proteínas', 'presentes', 'en', 'células', 'cancerosas', 'mas', 'no']","['N5-FS', 'P', 'N5-FP', 'JQ--6P', 'P', 'N5-FP', 'JQ--FP', 'C', 'D']",lista de proteínas presentes en células cancerosas mas no,"2001 , se analizarán células tumorales de distintos pacientes para obtener unalista de proteínas presentes en células cancerosas mas noen células sanas . Asimismo , buscarán "" marcadores "" de proteínas",[],TRUE,no_det
M74,Parties organisées,medicine,text_id m00842,"['organización', 'de', 'el', 'genoma', 'está', 'muy', 'conservada', 'en', 'las', 'regiones', 'internas', 'no', 'subteloméricas']","['N5-FS', 'P', 'AMS', 'N5-MS', 'VDR3S-', 'D', 'VC--SF', 'P', 'AFP', 'N5-FP', 'JQ--FP', 'D', 'JQ--FP']",organización de el genoma está muy conservada en las regiones internas no subteloméricas,". Un análisis limitado , pero más detallado , reveló que laorganización de el genoma está muy conservada en las regiones internas no subteloméricasde el cromosoma . Por_consiguiente , se espera que la alineación de","['AMS', 'AFP']",TRUE,def
M74,Parties organisées,general,text_id g21006,"['serie', 'de', 'consejos', 'para', 'no', 'caer', 'en', 'la', 'trampa']","['N5-FS', 'P', 'N5-MP', 'P', 'D', 'VI----', 'P', 'AFS', 'N5-FS']",serie de consejos para no caer en la trampa,"fraudulentas detectadas hasta hoy en este terreno , además de brindar unaserie de consejos para no caer en la trampa. Existe , en inglés , una relación de todas las variantes",['AFS'],FALSE,def
